id	x	z	reward	location	note
58196035	0.9345480609418282	0.7700050505050505	[{'item_id': 'ITEM_MIX_045', 'item': 'Trillion Locket'}]	Lacuna	Chest
58196036	0.8986275623268698	0.7941121212121212	[{'item_id': 'ITEM_MIX_040', 'item': 'Protectite'}]	Lacuna	Chest
58195990	0.9012872576177285	0.7864754208754209	[{'item_id': 'ITEM_WEAPON_B_02', 'item': 'Kleinod'}]	Lacuna	Chest
58196037	0.8897786703601107	0.7508535353535354	[{'item_id': 'ITEM_MIX_014', 'item': 'Primal Remains'}]	Lacuna	Chest
58196038	0.9134204986149584	0.7735299663299664	[{'item_id': 'ITEM_MIX_038', 'item': 'Metal Parts'}]	Lacuna	Chest
58196039	0.9083318559556787	0.7824619528619529	[{'item_id': 'ITEM_MIX_049', 'item': 'Wisdom Component'}]	Lacuna	Chest
58195969	0.890646675900277	0.7605444444444445	[{'item_id': 'ITEM_MIX_056', 'item': 'Grand Orgen'}]	Lacuna	Chest
58195996	0.9138591412742383	0.8023481481481483	[{'item_id': 'ITEM_MIX_057', 'item': 'Sage Coat'}]	Lacuna	Chest
58196001	0.9052393351800555	0.7753333333333333	[{'item_id': 'ITEM_MIX_037', 'item': 'Bismuthene'}]	Lacuna	Chest
58196007	0.9021886426592797	0.7404040404040404	[{'item_id': 'ITEM_MIX_036', 'item': 'Cactal Fiber'}]	Lacuna	Chest
58196008	0.8820926592797784	0.7764309764309765	[{'item_id': 'ITEM_MIX_049', 'item': 'Wisdom Component'}]	Lacuna	Chest
58196003	0.9133752077562327	0.8140326599326599	[{'item_id': 'ITEM_MIX_017', 'item': 'Succinite'}]	Lacuna	Chest
58196009	0.9035573407202216	0.7468050505050504	[{'item_id': 'ITEM_MIX_027', 'item': 'Prasiolite'}]	Lacuna	Chest
58196015	0.9121295013850416	0.7636363636363637	[{'item_id': 'ITEM_MIX_034', 'item': 'Coral Chip'}]	Lacuna	Chest
4719165	0.16572271468144043	0.28387272727272733	[{'item_id': 'ITEM_WEAPON_D_01', 'item': 'Prideful Pile Bunker'}]	Ligneus	Chest
4980809	0.060105678670360096	0.13837138047138042	[{'item_id': 'ITEM_MIX_003', 'item': 'Honey'}]	Ligneus	Chest
6292905	0.07711094182825486	0.5051740740740741	[{'item_id': 'ITEM_MIX_005', 'item': 'Flour'}]	Ligneus	Chest
6292906	0.048830055401662055	0.35912020202020206	[{'item_id': 'ITEM_MIX_006', 'item': 'Red Neutralizer'}]	Ligneus	Chest
6292907	0.0227786703601108	0.28364175084175086	[{'item_id': 'ITEM_MIX_004', 'item': 'Distilled Water'}]	Ligneus	Chest
6292910	0.13963282548476452	0.16224579124579125	[{'item_id': 'ITEM_MIX_001', 'item': 'Ingot'}]	Ligneus	Chest
6292908	0.17051759002770084	0.3988107744107744	[{'item_id': 'ITEM_MIX_002', 'item': 'Cloth'}]	Ligneus	Chest
6292956	0.19283047091412744	0.19708215488215486	[{'item_id': 'ITEM_MIX_003', 'item': 'Honey'}]	Ligneus	Chest
6292911	0.1663168975069252	0.448416835016835	[{'item_id': 'ITEM_MIX_013', 'item': 'Prosperous Spellbook'}]	Ligneus	Chest
6292912	0.08279750692520774	0.2338973063973064	[{'item_id': 'ITEM_MIX_012', 'item': 'Essence Powder'}]	Ligneus	Chest
6292913	0.092245567867036	0.06424074074074074	[{'item_id': 'ITEM_MIX_015', 'item': 'Lucky Leaf Bell'}]	Ligneus	Chest
6292914	0.07352285318559557	0.05381245791245792	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_001', 'trait': 'Destructive'}]	Ligneus	Chest
6292915	0.05127673130193906	0.2952104377104377	[{'item_id': 'ITEM_MIX_016', 'item': 'Ripuka Gel'}]	Ligneus	Chest
6292918	0.017636011080332407	0.05095420875420874	[{'item_id': 'ITEM_MIX_010', 'item': 'Felsensalz'}]	Ligneus	Chest
6292919	0.11282825484764543	0.40153569023569025	[{'item_id': 'ITEM_KEY_02', 'item': 'Treasure Trove Key'}]	Ligneus	Chest
6292920	0.17304667590027703	0.13239259259259262	[{'item_id': 'ITEM_MIX_008', 'item': 'Yellow Neutralizer'}]	Ligneus	Chest
6292957	0.1675562326869806	0.08425050505050503	[{'item_id': 'ITEM_MIX_007', 'item': 'Blue Neutralizer'}]	Ligneus	Chest
6292904	0.08716204986149584	0.28094949494949495	[{'item_id': 'ITEM_MIX_004', 'item': 'Distilled Water'}]	Ligneus	Chest
6291592	0.16145263157894735	0.329706734006734	[{'item_id': 'ITEM_ATTACK_003', 'item': 'Plajig'}, {'item_id': 'ITEM_INTERIOR_99', 'item': 'Basic Carpet C'}]	Ligneus	Chest
6292983	0.1608880886426593	0.32958989898989904	[{'item_id': 'ITEM_ATTACK_004', 'item': 'Luft'}, {'item_id': 'ITEM_INTERIOR_207', 'item': 'Fence'}]	Ligneus	Chest
6291587	0.16120567867036012	0.32918956228956225	[{'item_id': 'ITEM_ATTACK_002', 'item': 'Lehrune'}, {'item_id': 'ITEM_INTERIOR_18', 'item': 'Wall Lamp E'}]	Ligneus	Chest
6291594	0.2074218836565097	0.1916619528619529	[{'item_id': 'ITEM_MIX_011', 'item': 'Spun Thread'}]	Ligneus	Chest
6291596	0.20741260387811633	0.1907353535353535	[{'item_id': 'ITEM_MIX_009', 'item': 'Green Neutralizer'}]	Ligneus	Chest
6291593	0.20712119113573407	0.19015925925925922	[{'item_id': 'ITEM_HEAL_002', 'item': 'Calming Harp'}, {'item_id': 'ITEM_INTERIOR_102', 'item': 'Big Carpet C'}]	Ligneus	Chest
6292283	0.06360221606648198	0.12618350168350168	[{'item_id': 'ITEM_HEAL_001', 'item': 'Woodland Remedy'}, {'item_id': 'ITEM_INTERIOR_105', 'item': 'Round Carpet C'}]	Ligneus	Chest
6292284	0.06407991689750694	0.12553636363636364	"[{'item_id': 'ITEM_ARMOR_02', 'item': ""Hunter's Wear""}, {'item_id': 'ITEM_INTERIOR_213', 'item': 'Bouquet'}]"	Ligneus	Chest
6291597	0.06400152354570637	0.12637373737373736	[{'item_id': 'ITEM_ACCESSORY_01', 'item': 'Sapiencia Annulus'}, {'item_id': 'ITEM_INTERIOR_50', 'item': 'Ceiling Fan'}]	Ligneus	Chest
6291602	0.027063573407202206	0.04289865319865318	[{'item_id': 'ITEM_ARMOR_01', 'item': 'Nomadic Clothing'}, {'item_id': 'ITEM_INTERIOR_240', 'item': 'Arched Bridge'}]	Ligneus	Chest
6292288	0.027282686980609427	0.04255151515151516	[{'item_id': 'ITEM_ATTACK_004', 'item': 'Luft'}, {'item_id': 'ITEM_INTERIOR_244', 'item': 'Garden Parasol'}]	Ligneus	Chest
6291599	0.1854954293628809	0.05911144781144783	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_036', 'trait': 'ATK & DEF Boost'}, {'item_id': 'ITEM_INTERIOR_60', 'item': 'Low Table'}]	Ligneus	Chest
6292296	0.18519279778393352	0.05904175084175082	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_038', 'trait': 'ATK & SPD Boost'}, {'item_id': 'ITEM_INTERIOR_247', 'item': 'Outdoor Stairs'}]	Ligneus	Chest
6292281	0.13417049861495844	0.1875912457912458	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_012', 'trait': 'Item Use Count Up'}, {'item_id': 'ITEM_INTERIOR_74', 'item': 'Cute Couch'}]	Ligneus	Chest
6292308	0.13436024930747922	0.18665521885521888	[{'item_id': 'ITEM_MIX_001', 'item': 'Ingot'}, {'item_id': 'ITEM_INTERIOR_249', 'item': 'Swing Chair'}]	Ligneus	Chest
6292306	0.13389542936288087	0.18699797979797977	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_036', 'trait': 'ATK & DEF Boost'}, {'item_id': 'ITEM_INTERIOR_05', 'item': 'Picture B'}]	Ligneus	Chest
6291600	0.20079639889196677	0.3649037037037037	[{'item_id': 'ITEM_MIX_001', 'item': 'Ingot'}, {'item_id': 'ITEM_INTERIOR_214', 'item': 'Big Tree'}]	Ligneus	Chest
6292277	0.20073227146814407	0.3639239057239057	[{'item_id': 'ITEM_BUFF_001', 'item': 'Enhancer Flute'}]	Ligneus	Chest
6292274	0.030829224376731298	0.08944680134680133	[{'item_id': 'ITEM_DEBUFF_001', 'item': 'Sadness Shuttle'}]	Ligneus	Chest
6291601	0.030626454293628813	0.08849259259259261	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_036', 'trait': 'ATK & DEF Boost'}, {'item_id': 'ITEM_INTERIOR_224', 'item': 'Shrub'}]	Ligneus	Chest
6292272	0.030949307479224367	0.0879801346801347	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_037', 'trait': 'DEF & SPD Boost'}]	Ligneus	Chest
6292270	0.10317700831024929	0.22527272727272726	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_012', 'trait': 'Item Use Count Up'}]	Ligneus	Chest
6292268	0.10336274238227146	0.22405319865319862	[{'item_id': 'ITEM_MIX_017', 'item': 'Succinite'}]	Ligneus	Chest
6291604	0.10300623268698061	0.22427205387205384	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_128', 'trait': 'EXP Bonus'}, {'item_id': 'ITEM_INTERIOR_225', 'item': 'Floral Arch'}]	Ligneus	Chest
6292370	0.05947160664819945	0.29195252525252524	[{'item_id': 'ITEM_MIX_002', 'item': 'Cloth'}, {'item_id': 'ITEM_INTERIOR_227', 'item': 'Stone Path (Curved)'}]	Ligneus	Chest
6292412	0.05978961218836566	0.2926649831649832	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_012', 'trait': 'Item Use Count Up'}]	Ligneus	Chest
6292411	0.059238642659279764	0.2926336700336701	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_038', 'trait': 'ATK & SPD Boost'}]	Ligneus	Chest
6292266	0.10575373961218838	0.28661380471380465	[{'item_id': 'ITEM_ACCESSORY_02', 'item': 'Scarlet Scarf'}]	Ligneus	Chest
6291603	0.1059060941828255	0.2858771043771044	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_037', 'trait': 'DEF & SPD Boost'}, {'item_id': 'ITEM_INTERIOR_238', 'item': 'Weeping Wall Planter'}]	Ligneus	Chest
6292264	0.10553268698060943	0.2856208754208754	[{'item_id': 'ITEM_ATTACK_001', 'item': 'Flamme'}]	Ligneus	Chest
53739523	0.6663601108033241	0.7452696969696969	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_169', 'trait': 'Meteor Shower'}]	Lacuna	Chest
55050479	0.8055240997229918	0.7412269360269361	[{'item_id': 'ITEM_ARMOR_09', 'item': 'Unwavering Guard'}, {'item_id': 'ITEM_INTERIOR_389', 'item': 'Ruin Entrance Overhang'}]	Lacuna	Chest
55050480	0.805320083102493	0.7405612794612795	[{'item_id': 'ITEM_ARMOR_10', 'item': 'Overtaker'}, {'item_id': 'ITEM_INTERIOR_26', 'item': 'Switch B'}]	Lacuna	Chest
55050481	0.8053027700831025	0.7396905723905723	"[{'item_id': 'ITEM_ACCESSORY_09', 'item': ""Jester's Mask""}]"	Lacuna	Chest
55050482	0.7667559556786704	0.5985723905723905	[{'item_id': 'ITEM_ACCESSORY_10', 'item': 'Crystallized Memoir'}]	Lacuna	Chest
55050484	0.7670296398891967	0.5990659932659932	[{'item_id': 'ITEM_ATTACK_013', 'item': 'Endemeteo'}, {'item_id': 'ITEM_INTERIOR_382', 'item': 'Ruin Wall with Window Frame B'}]	Lacuna	Chest
55050485	0.8194371191135734	0.8829259259259259	[{'item_id': 'ITEM_ATTACK_014', 'item': 'Superior Grimoire'}, {'item_id': 'ITEM_INTERIOR_406', 'item': 'Ruin Exterior B'}]	Lacuna	Chest
55050486	0.8191148199445983	0.8827905723905723	[{'item_id': 'ITEM_ATTACK_015', 'item': 'Granshine'}]	Lacuna	Chest
55050483	0.7664479224376731	0.5990521885521886	[{'item_id': 'ITEM_ATTACK_012', 'item': 'Cursed Arche'}, {'item_id': 'ITEM_INTERIOR_397', 'item': 'Ruin Foundation B'}]	Lacuna	Chest
55050487	0.8196648199445984	0.8835747474747475	[{'item_id': 'ITEM_HEAL_009', 'item': 'Heavenly Armillary'}, {'item_id': 'ITEM_INTERIOR_212', 'item': 'Shed'}]	Lacuna	Chest
55050488	0.8330692520775623	0.7858141414141414	[{'item_id': 'ITEM_HEAL_010', 'item': 'Stone of Rebirth'}, {'item_id': 'ITEM_INTERIOR_52', 'item': 'Ceiling Fixture B'}]	Lacuna	Chest
55050489	0.8328752077562327	0.7850902356902356	[{'item_id': 'ITEM_BUFF_005', 'item': 'Merkmal Banner'}]	Lacuna	Chest
55050490	0.8328706371191136	0.786585521885522	[{'item_id': 'ITEM_DEBUFF_005', 'item': 'Death Gratia'}]	Lacuna	Chest
55050491	0.7718433518005541	0.816112457912458	[{'item_id': 'ITEM_MIX_056', 'item': 'Grand Orgen'}, {'item_id': 'ITEM_INTERIOR_91', 'item': 'Resort Bed'}]	Lacuna	Chest
55050492	0.7717619113573407	0.8169279461279461	[{'item_id': 'ITEM_MIX_045', 'item': 'Trillion Locket'}, {'item_id': 'ITEM_INTERIOR_131', 'item': 'Bulletin Board'}]	Lacuna	Chest
55050493	0.7721824099722991	0.8160249158249159	[{'item_id': 'ITEM_MIX_057', 'item': 'Sage Coat'}]	Lacuna	Chest
17564080	0.4813085872576177	0.5353747474747474	[{'item_id': 'ITEM_WEAPON_A_03', 'item': 'Arc Raffia'}]	Auruma	Chest
17564082	0.4255941828254848	0.7687306397306397	[{'item_id': 'ITEM_WEAPON_B_03', 'item': 'Splendid Alicorn'}]	Auruma	Chest
17564084	0.434068836565097	0.7927006734006733	[{'item_id': 'ITEM_WEAPON_C_03', 'item': 'Apostle of Orcus'}]	Auruma	Chest
17564085	0.433557756232687	0.7936185185185186	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_075', 'trait': 'Healing+'}]	Auruma	Chest
17564086	0.43476481994459837	0.793380808080808	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_076', 'trait': 'Critical+'}]	Auruma	Chest
17564088	0.5222461218836565	0.6349888888888889	[{'item_id': 'ITEM_WEAPON_D_03', 'item': 'Doombringer'}]	Auruma	Chest
17564092	0.5108534626038781	0.8921606060606061	[{'item_id': 'ITEM_WEAPON_F_03', 'item': 'Blooming Love Sword'}]	Auruma	Chest
17564091	0.5106171745152355	0.8913993265993265	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_088', 'trait': 'Follow-Up Air Damage+'}]	Auruma	Chest
17564093	0.5106736842105264	0.8932552188552189	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_099', 'trait': 'Enhance Fire Damage+'}]	Auruma	Chest
17564095	0.5678328254847645	0.6387595959595959	[{'item_id': 'ITEM_MIX_038', 'item': 'Metal Parts'}]	Auruma	Chest
17564097	0.5396901662049861	0.8014912457912459	[{'item_id': 'ITEM_MIX_036', 'item': 'Cactal Fiber'}]	Auruma	Chest
17564325	0.5789300554016621	0.582357239057239	[{'item_id': 'ITEM_MIX_037', 'item': 'Bismuthene'}]	Auruma	Chest
17564130	0.4249660664819945	0.707925925925926	[{'item_id': 'ITEM_ELIXIL_003', 'item': 'Inverse Metal'}]	Auruma	Chest
17564131	0.4823512465373961	0.6198457912457913	[{'item_id': 'ITEM_ARMOR_06', 'item': 'Kruger Cloak'}, {'item_id': 'ITEM_INTERIOR_112', 'item': 'Wooden Shelf B'}]	Auruma	Chest
17564132	0.48284681440443217	0.6191525252525252	"[{'item_id': 'ITEM_ARMOR_07', 'item': ""Warrior's Attire""}]"	Auruma	Chest
17564133	0.48251828254847645	0.6192949494949495	[{'item_id': 'ITEM_ARMOR_08', 'item': 'Corundum Armor'}, {'item_id': 'ITEM_INTERIOR_243', 'item': 'Picture Frame'}]	Auruma	Chest
17564136	0.5718358725761773	0.5417794612794613	[{'item_id': 'ITEM_ACCESSORY_06', 'item': 'Eternal Flower'}]	Auruma	Chest
17564135	0.5712295013850416	0.5417996632996633	[{'item_id': 'ITEM_ACCESSORY_07', 'item': 'Prayer Ring'}, {'item_id': 'ITEM_INTERIOR_129', 'item': 'Display Stand'}]	Auruma	Chest
17564134	0.5715331024930749	0.5414164983164984	[{'item_id': 'ITEM_ACCESSORY_08', 'item': 'Warrior Choker'}, {'item_id': 'ITEM_INTERIOR_34', 'item': 'Tapestry C'}]	Auruma	Chest
17564137	0.4265130193905817	0.723993265993266	[{'item_id': 'ITEM_ATTACK_008', 'item': 'Sharp Flamme'}, {'item_id': 'ITEM_INTERIOR_44', 'item': 'Lamp E'}]	Auruma	Chest
17564138	0.4268247922437673	0.7235760942760942	[{'item_id': 'ITEM_ATTACK_010', 'item': 'Stellar Plajig'}, {'item_id': 'ITEM_INTERIOR_130', 'item': 'Pizza Oven'}]	Auruma	Chest
17564139	0.4262254847645429	0.7236175084175085	[{'item_id': 'ITEM_ATTACK_009', 'item': 'Hart Lehrune'}]	Auruma	Chest
17564140	0.51978324099723	0.6971791245791246	[{'item_id': 'ITEM_ATTACK_011', 'item': 'Vision Luft'}, {'item_id': 'ITEM_INTERIOR_63', 'item': 'Elegant Table'}]	Auruma	Chest
17564450	0.5199078947368421	0.6964670033670034	[{'item_id': 'ITEM_HEAL_007', 'item': 'Healing Parasol'}]	Auruma	Chest
17564451	0.5194126038781164	0.6972370370370371	[{'item_id': 'ITEM_HEAL_006', 'item': 'Panacea Sphere'}]	Auruma	Chest
17564203	0.5109354570637119	0.5626488215488216	[{'item_id': 'ITEM_HEAL_008', 'item': 'Re-Energizing Gear'}, {'item_id': 'ITEM_INTERIOR_80', 'item': 'Chair D'}]	Auruma	Chest
17564204	0.51056108033241	0.5629747474747475	[{'item_id': 'ITEM_BUFF_004', 'item': 'Longevity Band'}, {'item_id': 'ITEM_INTERIOR_195', 'item': 'Vase A'}]	Auruma	Chest
17564205	0.510964404432133	0.5637097643097643	[{'item_id': 'ITEM_BUFF_003', 'item': 'Vitality Overdrive'}, {'item_id': 'ITEM_INTERIOR_250', 'item': 'Skylight'}]	Auruma	Chest
17564141	0.439462188365651	0.6859858585858586	[{'item_id': 'ITEM_DEBUFF_004', 'item': 'Disdimension'}, {'item_id': 'ITEM_INTERIOR_90', 'item': 'Opulent Bed'}]	Auruma	Chest
17564206	0.439609972299169	0.6867104377104377	[{'item_id': 'ITEM_DEBUFF_003', 'item': 'Enfer Cube'}, {'item_id': 'ITEM_INTERIOR_184', 'item': 'Fairy Doll'}]	Auruma	Chest
17564207	0.4395695290858726	0.6853367003367004	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_089', 'trait': 'ATK & DEF Boost+'}]	Auruma	Chest
17564142	0.4875609418282548	0.8485710437710436	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_090', 'trait': 'DEF & SPD Boost+'}, {'item_id': 'ITEM_INTERIOR_122', 'item': 'Dresser D'}]	Auruma	Chest
17564187	0.48740235457063713	0.847876430976431	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_091', 'trait': 'ATK & SPD Boost+'}]	Auruma	Chest
17564188	0.4873270083102493	0.8492121212121212	[{'item_id': 'ITEM_MIX_028', 'item': 'Essence of Scrap'}, {'item_id': 'ITEM_INTERIOR_185', 'item': 'Puni Plushie'}]	Auruma	Chest
17564143	0.5412047091412743	0.6435121212121211	[{'item_id': 'ITEM_MIX_030', 'item': 'Damascus Plate'}, {'item_id': 'ITEM_INTERIOR_211', 'item': 'Weapon Rack'}]	Auruma	Chest
17564189	0.5409749307479225	0.6427690235690237	[{'item_id': 'ITEM_MIX_031', 'item': 'Tri-Color Crystal'}, {'item_id': 'ITEM_INTERIOR_191', 'item': 'Tea Set'}]	Auruma	Chest
17564190	0.5409868421052632	0.6442414141414142	[{'item_id': 'ITEM_MIX_032', 'item': 'Secret Dual Spiral'}]	Auruma	Chest
17564144	0.46819002770083107	0.6762447811447811	[{'item_id': 'ITEM_MIX_033', 'item': 'Noxious Draft'}, {'item_id': 'ITEM_INTERIOR_223', 'item': 'Street Light'}]	Auruma	Chest
17564191	0.46847631578947374	0.6762760942760943	[{'item_id': 'ITEM_MIX_035', 'item': 'Perpetual Machine'}]	Auruma	Chest
17564192	0.46815401662049866	0.675490909090909	[{'item_id': 'ITEM_MIX_036', 'item': 'Cactal Fiber'}, {'item_id': 'ITEM_INTERIOR_103', 'item': 'Round Carpet A'}]	Auruma	Chest
17564145	0.43948504155124657	0.7823198653198653	[{'item_id': 'ITEM_MIX_037', 'item': 'Bismuthene'}, {'item_id': 'ITEM_INTERIOR_245', 'item': 'Floor Lamp'}]	Auruma	Chest
17564193	0.43916800554016616	0.7829037037037038	[{'item_id': 'ITEM_MIX_038', 'item': 'Metal Parts'}]	Auruma	Chest
17564194	0.4397216066481994	0.7828915824915824	[{'item_id': 'ITEM_MIX_039', 'item': 'Bismuth Crystal'}, {'item_id': 'ITEM_INTERIOR_154', 'item': 'Decorative Plant B'}]	Auruma	Chest
17564146	0.5337976454293629	0.6220639730639731	[{'item_id': 'ITEM_MIX_040', 'item': 'Protectite'}, {'item_id': 'ITEM_INTERIOR_114', 'item': 'Wooden Shelf D'}]	Auruma	Chest
17564195	0.5342019390581717	0.6224148148148149	[{'item_id': 'ITEM_MIX_041', 'item': 'Ancient Peril'}]	Auruma	Chest
17564196	0.534021052631579	0.6210942760942761	[{'item_id': 'ITEM_MIX_042', 'item': 'Coiled Clover'}, {'item_id': 'ITEM_INTERIOR_100', 'item': 'Big Carpet A'}]	Auruma	Chest
17564147	0.4976961218836565	0.7390077441077441	[{'item_id': 'ITEM_MIX_043', 'item': 'Handmade Black Hole'}, {'item_id': 'ITEM_INTERIOR_116', 'item': 'Bookshelf B'}]	Auruma	Chest
17564448	0.49742659279778395	0.7396831649831651	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_074', 'trait': 'Destructive+'}]	Auruma	Chest
17564449	0.4975163434903047	0.7382393939393939	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_075', 'trait': 'Healing+'}]	Auruma	Chest
17564149	0.534863296398892	0.8302811447811448	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_078', 'trait': 'ATK Up+'}, {'item_id': 'ITEM_INTERIOR_155', 'item': 'Decorative Plant C'}]	Auruma	Chest
17564148	0.5349256232686981	0.8319340067340069	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_076', 'trait': 'Critical+'}, {'item_id': 'ITEM_INTERIOR_118', 'item': 'Decorative Shelf A'}]	Auruma	Chest
17564197	0.47527479224376734	0.5468427609427609	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_079', 'trait': 'DEF Up+'}, {'item_id': 'ITEM_INTERIOR_119', 'item': 'Dresser A'}]	Auruma	Chest
17564199	0.47554681440443214	0.5474407407407407	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_080', 'trait': 'SPD Up+'}, {'item_id': 'ITEM_INTERIOR_215', 'item': 'Two-Story Gazebo'}]	Auruma	Chest
17564198	0.47511523545706374	0.5475171717171717	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_082', 'trait': 'Skill Boost+'}]	Auruma	Chest
17564150	0.4645759002770083	0.7560144781144781	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_083', 'trait': 'Stun Boost+'}, {'item_id': 'ITEM_INTERIOR_239', 'item': 'Decorative Pillar'}]	Auruma	Chest
17564201	0.46488421052631584	0.7568535353535354	[{'item_id': 'ITEM_OTHER_01', 'potential_0': 'ITEM_TRAIT_TRAIT_084', 'trait': 'Critical Damage Up+'}]	Auruma	Chest
